listing_id,platform,city,state,brand,model,variant,manufacturing_year,kilometers_driven,engine_capacity_cc,mileage_kmpl,transmission,fuel_type,number_of_owners,seller_type,warranty_status,insurance_validity,scraped_date,raw_price
PW_IND_11768,OLX,Lucknow,Uttar Pradesh,TVS,Jupiter,ZX SmartXonnect,2019,73909,110.0,56.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-06-23,"₹ 22,300"
PW_IND_18153,Droom,Mumbai,Maharashtra,Suzuki,Gixxer SF 150,Standard ABS,2020,64141,155.0,45.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-06-28,"69,200"
PW_IND_13441,Quikr,Pune,Maharashtra,Suzuki,Burgman Street,EX,2013,159748,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Expired,2026-02-19,"17,200"
PW_IND_13022,Quikr,Kolkata,West Bengal,Royal Enfield,Hunter 350,Metro Rebel,2015,102353,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-02-03,"31,400"
PW_IND_13254,Quikr,Kolkata,West Bengal,Hero,HF Deluxe,Kick Start,2019,62510,97.0,68.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-05-21,19200
PW_IND_13095,Quikr,Chennai,Tamil Nadu,Bajaj,Pulsar 125,Neon,2016,78541,125.0,52.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-07-19,"₹ 18,400.00"
PW_IND_18211,Bikes24,Pune,Maharashtra,Yamaha,R15 V4,M Edition,2018,70918,155.0,40.0,Manual,Petrol,3rd Owner,Certified Dealer,1 Year Certified Warranty,Expired,2026-07-25,75100
PW_IND_11822,OLX,Kolkata,West Bengal,KTM,RC 390,Factory Racing,2024,23136,373.0,27.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-02-05,"₹ 324,900.00"
PW_IND_16093,BikeWale,Hyderabad,Telangana,Suzuki,Gixxer 250,Dual ABS,2020,59725,249.0,35.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,2026-06-05,"97,000"
PW_IND_19268,CarTrade,Jaipur,Rajasthan,Bajaj,Platina 100,ES Drum,2020,65797,102.0,72.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,2026-01-23,"23,600"
PW_DUP_20013,OLX,Pune,Maharashtra,TVS,Apache RTR 160,4V Special Edition,2022,25578,160.0,45.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,2026-08-15,"₹ 79,400.00"
PW_IND_14894,BikeDekho,Bengaluru,Karnataka,Bajaj,Dominar 400,Touring Edition,2016,67409,373.0,30.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-08-05,"₹57,900"
PW_IND_14394,BikeDekho,Chennai,Tamil Nadu,TVS,NTORQ 125,Race XP,2021,29603,125.0,47.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-05-19,"57,100"
PW_IND_19734,CarTrade,Kolkata,West Bengal,Royal Enfield,Classic 350,Dual Channel ABS,2024,15295,349.0,35.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,2026-08-28,162500
PW_IND_16506,BikeWale,Kolkata,West Bengal,KTM,RC 200,GP Edition,2014,131029,199.0,32.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-08-10,29900
PW_IND_18435,Bikes24,Delhi-NCR,Delhi,Suzuki,Gixxer 250,Dual ABS,2025,12585,249.0,35.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Third-Party,2026-06-24,136600
PW_IND_16372,BikeWale,Hyderabad,Telangana,Bajaj,Avenger Cruise 220,Standard,2019,74889,220.0,38.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Comprehensive,2026-02-14,"₹ 37,700.00"
PW_IND_11679,OLX,Delhi-NCR,Delhi,Bajaj,Avenger Cruise 220,Standard,2021,53420,220.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-01-02,"₹ 73,200.00"
PW_IND_17535,Droom,Lucknow,Uttar Pradesh,Yamaha,RayZR 125,Fi Hybrid,2019,61468,125.0,54.0,Automatic,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-01-27,"₹41,200"
PW_IND_10882,OLX,Bengaluru,Karnataka,Suzuki,Burgman Street,EX,2021,49077,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Expired,2026-04-01,"₹57,200"
PW_IND_19833,CarTrade,Chennai,Tamil Nadu,Bajaj,Pulsar NS200,Dual Channel ABS,2020,40141,199.0,40.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-06-12,"₹65,000"
PW_IND_10689,OLX,Lucknow,Uttar Pradesh,Suzuki,Gixxer SF 150,Standard ABS,2019,59911,155.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-06-05,"₹ 52,900.00"
PW_IND_10903,OLX,Lucknow,Uttar Pradesh,Honda,Unicorn,Standard,2019,50029,160.0,50.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-05-18,"₹ 39,300"
PW_IND_11412,OLX,Mumbai,Maharashtra,TVS,Raider 125,Split Seat,2022,26257,125.0,57.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-01-19,"₹48,000"
PW_IND_12620,OLX,Hyderabad,Telangana,Hero,Passion Pro,Drum,2017,98878,113.0,60.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-07-26,"₹18,700"
PW_IND_15064,BikeDekho,Pune,Maharashtra,Bajaj,Avenger Cruise 220,Standard,2015,86833,220.0,38.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-06-11,25700
PW_IND_16813,BikeWale,Bengaluru,Karnataka,Royal Enfield,Meteor 350,Supernova,2017,62060,349.0,36.0,Manual,Petrol,1st Owner,Dealer,No Warranty,,2026-01-15,"₹65,900"
PW_IND_11701,OLX,Kolkata,West Bengal,Suzuki,Gixxer SF 150,Standard ABS,2021,42185,155.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-08-24,70600
PW_IND_13917,Quikr,Kolkata,West Bengal,KTM,RC 390,Factory Racing,2014,98145,373.0,27.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-08-03,55300
PW_IND_11664,OLX,Kolkata,West Bengal,Royal Enfield,Meteor 350,Supernova,2016,65682,349.0,36.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-02-24,"37,500"
PW_IND_10602,OLX,Chennai,Tamil Nadu,TVS,NTORQ 125,Race XP,2019,51261,125.0,47.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-02-22,"₹41,100"
PW_IND_15456,BikeDekho,Bengaluru,Karnataka,Hero,Splendor Plus,Self Start i3S,2015,95518,97.0,65.0,Manual,Petrol,3rd Owner,Dealer,No Warranty,Third-Party,2026-06-09,"₹ 17,000"
PW_IND_15995,BikeWale,Hyderabad,Telangana,Bajaj,Pulsar 125,Neon,2017,83336,125.0,52.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Expired,2026-08-15,"₹ 21,700.00"
PW_IND_15736,BikeDekho,Delhi-NCR,Delhi,Bajaj,Pulsar 150,Twin Disc,2012,161514,149.0,48.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-01-09,"₹ 15,000"
PW_IND_12291,OLX,Kolkata,West Bengal,Hero,Glamour,Disc,2022,34223,125.0,55.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-05-13,"48,800"
PW_IND_19742,CarTrade,Hyderabad,Telangana,KTM,RC 390,Factory Racing,2019,73751,373.0,27.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-05-02,"₹91,100"
PW_IND_11956,OLX,Lucknow,Uttar Pradesh,Royal Enfield,Meteor 350,Supernova,2020,65838,349.0,36.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Third-Party,2026-08-01,"56,600"
PW_IND_14996,BikeDekho,Jaipur,Rajasthan,Suzuki,Burgman Street,EX,2020,47220,124.0,50.0,Automatic,Petrol,1st Owner,Certified Dealer,No Warranty,Expired,2026-05-23,60000
PW_IND_10960,OLX,Jaipur,Rajasthan,Bajaj,Pulsar 150,Twin Disc,2020,57850,149.0,48.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-04-15,46300
PW_IND_16304,BikeWale,Delhi-NCR,Delhi,Yamaha,FZ-S FI,V4 Deluxe,2022,44024,149.0,45.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-04-01,"73,700"
PW_IND_11486,OLX,Lucknow,Uttar Pradesh,Hero,Xpulse 200,4V Rally,2018,75564,200.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-05-20,45700
PW_IND_17003,Droom,Pune,Maharashtra,KTM,RC 390,Factory Racing,2015,148433,373.0,27.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Expired,2026-05-18,"₹ 89,800.00"
PW_IND_13509,Quikr,Jaipur,Rajasthan,TVS,Raider 125,Split Seat,2013,105218,125.0,,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-05-17,"₹ 17,100.00"
PW_IND_14848,BikeDekho,Delhi-NCR,Delhi,Royal Enfield,Himalayan,Pine Green,2018,74764,411.0,32.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Third-Party,2026-01-05,"₹ 51,400"
PW_IND_17643,Droom,Bengaluru,Karnataka,Suzuki,Burgman Street,EX,2021,36287,124.0,50.0,Automatic,Petrol,1st Owner,Certified Dealer,No Warranty,Comprehensive,2026-03-11,"₹ 76,000"
PW_IND_18461,Bikes24,Kolkata,West Bengal,KTM,RC 200,GP Edition,2020,63140,199.0,32.0,Manual,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Third-Party,2026-04-26,"₹ 104,400"
PW_IND_17225,Droom,Pune,Maharashtra,Yamaha,Aerox 155,Version S,2016,102686,155.0,42.0,Automatic,Petrol,3rd Owner,Dealer,6 Months Warranty,Third-Party,2026-07-01,"₹ 28,800.00"
PW_IND_15495,BikeDekho,Jaipur,Rajasthan,Suzuki,Burgman Street,EX,2020,33951,124.0,50.0,Automatic,Petrol,4th Owner,Dealer,No Warranty,Comprehensive,2026-05-03,"₹ 23,600"
PW_IND_15565,BikeDekho,Delhi-NCR,Delhi,TVS,Sport,ES,2018,67821,110.0,70.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-03-15,"17,600"
PW_IND_11658,OLX,Hyderabad,Telangana,Yamaha,Aerox 155,Version S,2021,65902,155.0,42.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-05-16,"₹48,000"
PW_DUP_20160,OLX,Hyderabad,Telangana,Suzuki,Gixxer SF 150,Standard ABS,2020,51802,155.0,45.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-08-15,"66,900"
PW_IND_10224,OLX,Kolkata,West Bengal,TVS,Jupiter,ZX SmartXonnect,2019,74973,110.0,56.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Expired,2026-04-04,21700
PW_IND_16192,BikeWale,Chennai,Tamil Nadu,Suzuki,Burgman Street,EX,2019,43502,124.0,50.0,Automatic,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,2026-04-15,"37,400"
PW_IND_15548,BikeDekho,Ahmedabad,Gujarat,KTM,Duke 390,Gen-3 Dark Galvano,2020,76379,373.0,28.0,Manual,Petrol,3rd Owner,Certified Dealer,No Warranty,Comprehensive,2026-01-28,"131,800"
PW_IND_10502,OLX,Delhi-NCR,Delhi,Yamaha,FZ-S FI,V4 Deluxe,2022,36262,149.0,45.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-03-07,"₹ 59,600"
PW_IND_14479,BikeDekho,Delhi-NCR,Delhi,Royal Enfield,Bullet 350,Standard ES,2023,26560,346.0,38.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,2026-02-28,"₹ 112,300"
PW_IND_15215,BikeDekho,Delhi-NCR,Delhi,Yamaha,Aerox 155,Version S,2019,54553,155.0,42.0,Automatic,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,2026-06-23,51000
PW_IND_17071,Droom,Delhi-NCR,Delhi,KTM,RC 390,Factory Racing,2023,31874,373.0,27.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,,2026-05-22,"279,600"
PW_IND_12761,OLX,Kolkata,West Bengal,Hero,Glamour,Disc,2015,97225,125.0,55.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-08-07,"₹ 15,000"
PW_IND_17736,Droom,Chennai,Tamil Nadu,Honda,Hornet 2.0,ABS,2020,47077,184.0,42.0,Manual,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Expired,2026-07-01,"77,400"
PW_IND_15266,BikeDekho,Delhi-NCR,Delhi,Hero,Glamour,Disc,2021,37928,125.0,55.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-08-06,"₹ 44,100"
PW_IND_16007,BikeWale,Delhi-NCR,Delhi,KTM,RC 390,Factory Racing,2014,91793,373.0,27.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,2026-02-23,"₹51,000"
PW_IND_15506,BikeDekho,Kolkata,West Bengal,Honda,Activa 6G,DLX,2013,103480,110.0,55.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-06-23,"₹15,000"
PW_IND_11307,OLX,Lucknow,Uttar Pradesh,Bajaj,Avenger Cruise 220,Standard,2014,101030,220.0,38.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-01-26,"₹19,300"
PW_IND_18418,Bikes24,Mumbai,Maharashtra,TVS,Raider 125,Split Seat,2021,48376,125.0,57.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Third-Party,2026-06-07,"₹ 52,000"
PW_IND_13174,Quikr,Mumbai,Maharashtra,Bajaj,Avenger Cruise 220,Standard,2020,78383,220.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-04-06,"47,900"
PW_IND_10033,OLX,Bengaluru,Karnataka,TVS,Apache RTR 200,4V Dual ABS,2013,133635,198.0,39.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Expired,2026-04-05,"₹ 17,500.00"
PW_IND_14923,BikeDekho,Hyderabad,Telangana,KTM,Duke 200,Electronic Orange,2020,65549,199.0,33.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Comprehensive,2026-07-27,"₹ 111,000.00"
PW_IND_12924,OLX,Ahmedabad,Gujarat,Honda,CB Shine,SP,2019,68835,125.0,58.0,Manual,Petrol,4th Owner,Individual,No Warranty,Comprehensive,2026-02-01,17500
PW_IND_13927,Quikr,Jaipur,Rajasthan,Suzuki,Gixxer 250,Dual ABS,2023,26442,249.0,35.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-05-24,136200
PW_IND_19678,CarTrade,Ahmedabad,Gujarat,KTM,RC 200,GP Edition,2018,61718,199.0,32.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-03-07,60900
PW_IND_13670,Quikr,Jaipur,Rajasthan,Royal Enfield,Bullet 350,Standard ES,2015,133772,346.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-06-11,"₹26,800"
PW_IND_18519,Bikes24,Jaipur,Rajasthan,TVS,Jupiter,ZX SmartXonnect,2022,29439,110.0,56.0,Automatic,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Comprehensive,2026-04-01,"₹ 55,900"
PW_IND_14612,BikeDekho,Pune,Maharashtra,TVS,Apache RTR 160,4V Special Edition,2019,52763,160.0,45.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,2026-02-01,"₹ 65,000.00"
PW_IND_17479,Droom,Delhi-NCR,Delhi,Yamaha,Aerox 155,Version S,2020,60994,155.0,42.0,Automatic,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-03-21,85500
PW_DUP_20246,OLX,Mumbai,Maharashtra,KTM,Duke 200,Electronic Orange,2014,167221,199.0,33.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-08-15,"₹ 47,800.00"
PW_IND_12481,OLX,Kolkata,West Bengal,Royal Enfield,Classic 350,Dual Channel ABS,2018,106531,349.0,35.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-08-01,"56,000"
PW_IND_19574,CarTrade,Lucknow,Uttar Pradesh,Hero,Splendor Plus,Self Start i3S,2023,32694,97.0,65.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-05-12,"₹ 48,800"
PW_IND_14366,BikeDekho,Pune,Maharashtra,TVS,Apache RTR 200,4V Dual ABS,2016,68273,198.0,39.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-05-25,"₹ 31,800"
PW_IND_12548,OLX,Ahmedabad,Gujarat,Bajaj,Pulsar 150,Twin Disc,2024,14141,149.0,48.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-06-22,"104,500"
PW_IND_17190,Droom,Bengaluru,Karnataka,TVS,NTORQ 125,Race XP,2016,52593,125.0,47.0,Automatic,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Comprehensive,2026-01-26,"₹ 27,200"
PW_IND_12701,OLX,Kolkata,West Bengal,KTM,RC 200,GP Edition,2019,40885,199.0,32.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-06-01,"₹ 83,600"
PW_IND_15868,BikeWale,Lucknow,Uttar Pradesh,TVS,Raider 125,Split Seat,2021,36259,125.0,57.0,Manual,Petrol,3rd Owner,Individual,6 Months Warranty,Third-Party,2026-07-18,"₹ 35,800"
PW_IND_12711,OLX,Jaipur,Rajasthan,TVS,Sport,ES,2018,112683,110.0,70.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-02-10,"₹ 15,000.00"
PW_IND_15443,BikeDekho,Lucknow,Uttar Pradesh,Honda,Activa 6G,DLX,2016,104312,110.0,55.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-05-07,15000
PW_IND_16695,BikeWale,Jaipur,Rajasthan,TVS,Raider 125,Split Seat,2021,28911,125.0,57.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Expired,2026-05-05,"₹65,800"
PW_IND_10641,OLX,Delhi-NCR,Delhi,Suzuki,Gixxer SF 150,Standard ABS,2020,68393,155.0,45.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,2026-04-19,"29,400"
PW_IND_15706,BikeDekho,Lucknow,Uttar Pradesh,Bajaj,Pulsar NS200,Dual Channel ABS,2021,41867,199.0,40.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-05-09,73400
PW_IND_12793,OLX,Chennai,Tamil Nadu,Yamaha,FZ-S FI,V4 Deluxe,2020,56673,149.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-03-28,"₹ 60,300"
PW_IND_18511,Bikes24,Chennai,Tamil Nadu,Royal Enfield,Bullet 350,Standard ES,2021,45037,346.0,38.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Third-Party,2026-02-04,100600
PW_IND_16387,BikeWale,Kolkata,West Bengal,Bajaj,Pulsar NS200,Dual Channel ABS,2023,23619,199.0,40.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Expired,2026-02-16,"₹ 92,700"
PW_IND_15373,BikeDekho,Kolkata,West Bengal,Bajaj,Avenger Cruise 220,Standard,2013,180591,220.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-05-10,"16,700"
PW_IND_11931,OLX,Lucknow,Uttar Pradesh,Hero,HF Deluxe,Kick Start,2019,70412,97.0,68.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,2026-04-16,"₹ 17,100.00"
PW_IND_16122,BikeWale,Chennai,Tamil Nadu,Yamaha,MT-15,V2 MotoGP,2021,64337,155.0,44.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-07-08,"87,600"
PW_IND_13180,Quikr,Pune,Maharashtra,TVS,Raider 125,Split Seat,2021,55141,125.0,57.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,2026-04-08,"₹ 30,800.00"
PW_IND_12150,OLX,Lucknow,Uttar Pradesh,Hero,Passion Pro,Drum,2018,47207,113.0,60.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-08-20,"20,800"
PW_IND_14039,BikeDekho,Kolkata,West Bengal,Yamaha,FZ-S FI,V4 Deluxe,2019,45685,149.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-03-08,49700
PW_IND_17188,Droom,Mumbai,Maharashtra,Bajaj,Platina 100,ES Drum,2020,57665,102.0,72.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Third-Party,2026-06-03,"₹44,300"
PW_IND_12904,OLX,Delhi-NCR,Delhi,Royal Enfield,Hunter 350,Metro Rebel,2018,63286,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-06-21,"44,800"
PW_IND_10861,OLX,Lucknow,Uttar Pradesh,KTM,Duke 390,Gen-3 Dark Galvano,2018,91151,373.0,28.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-04-23,67900
PW_IND_16625,BikeWale,Hyderabad,Telangana,Royal Enfield,Hunter 350,Metro Rebel,2020,46198,349.0,36.0,Manual,Petrol,1st Owner,Individual,6 Months Warranty,Comprehensive,2026-05-06,"86,400"
PW_IND_15618,BikeDekho,Kolkata,West Bengal,Honda,Hornet 2.0,ABS,2019,76311,184.0,,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-07-16,"₹38,400"
PW_IND_15049,BikeDekho,Hyderabad,Telangana,Yamaha,MT-15,V2 MotoGP,2019,78828,155.0,44.0,Manual,Petrol,2nd Owner,Individual,6 Months Warranty,Comprehensive,2026-02-13,"₹ 48,200.00"
PW_IND_13467,Quikr,Ahmedabad,Gujarat,TVS,NTORQ 125,Race XP,2016,76201,125.0,47.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-04-05,"₹ 22,200.00"
PW_IND_16557,BikeWale,Pune,Maharashtra,Bajaj,Pulsar NS200,Dual Channel ABS,2019,74496,199.0,40.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,2026-07-17,"40,100"
PW_IND_14033,BikeDekho,Mumbai,Maharashtra,Hero,HF Deluxe,Kick Start,2014,90656,97.0,68.0,Manual,Petrol,3rd Owner,Dealer,6 Months Warranty,Comprehensive,2026-01-19,"15,000"
PW_IND_19520,CarTrade,Chennai,Tamil Nadu,Yamaha,FZ-S FI,V4 Deluxe,2017,57705,149.0,45.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-03-16,36000
PW_IND_11936,OLX,Delhi-NCR,Delhi,KTM,Duke 390,Gen-3 Dark Galvano,2020,36847,373.0,28.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-02-27,"135,100"
PW_IND_15068,BikeDekho,Bengaluru,Karnataka,Yamaha,MT-15,V2 MotoGP,2018,44413,155.0,44.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,,2026-08-16,52700
PW_IND_17977,Droom,Ahmedabad,Gujarat,KTM,RC 390,Factory Racing,2016,71053,373.0,27.0,Manual,Petrol,3rd Owner,Dealer,6 Months Warranty,Comprehensive,2026-03-02,"₹ 63,600"
PW_IND_16446,BikeWale,Jaipur,Rajasthan,Yamaha,Aerox 155,Version S,2021,40557,155.0,42.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-02-11,"78,600"
PW_IND_18353,Bikes24,Jaipur,Rajasthan,Suzuki,Access 125,Ride Connect,2016,64322,124.0,52.0,Automatic,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Third-Party,2026-03-28,"34,000"
PW_IND_12125,OLX,Pune,Maharashtra,KTM,RC 390,Factory Racing,2025,10234,373.0,27.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-03-11,"₹380,000"
PW_IND_13929,Quikr,Kolkata,West Bengal,Royal Enfield,Classic 350,Dual Channel ABS,2017,79623,349.0,35.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-08-01,"₹ 48,500"
PW_IND_14307,BikeDekho,Jaipur,Rajasthan,Bajaj,Pulsar NS200,Dual Channel ABS,2015,125187,199.0,40.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-01-16,27100
PW_IND_18490,Bikes24,Delhi-NCR,Delhi,Hero,HF Deluxe,Kick Start,2019,55963,97.0,68.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-08-25,"₹ 35,100.00"
PW_IND_11238,OLX,Delhi-NCR,Delhi,Honda,CB Shine,SP,2020,64615,125.0,58.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-03-19,"34,300"
PW_IND_10382,OLX,Hyderabad,Telangana,KTM,Duke 390,Gen-3 Dark Galvano,2022,39606,373.0,,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-07-08,"258,400"
PW_IND_17765,Droom,Lucknow,Uttar Pradesh,Honda,Hornet 2.0,ABS,2016,53690,184.0,42.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-04-25,"₹ 51,700"
PW_IND_12417,OLX,Bengaluru,Karnataka,TVS,Apache RTR 200,4V Dual ABS,2018,58247,198.0,39.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Third-Party,2026-06-01,"₹37,200"
PW_IND_12124,OLX,Bengaluru,Karnataka,Honda,Activa 6G,DLX,2020,44435,110.0,55.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Expired,2026-05-04,"₹ 48,900.00"
PW_IND_12523,OLX,Kolkata,West Bengal,Bajaj,Platina 100,ES Drum,2021,64213,102.0,72.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-04-13,25000
PW_IND_19471,CarTrade,Kolkata,West Bengal,Royal Enfield,Classic 350,Dual Channel ABS,2017,104034,349.0,,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-07-14,"₹ 36,400.00"
PW_IND_16761,BikeWale,Jaipur,Rajasthan,Yamaha,RayZR 125,Fi Hybrid,2021,45500,125.0,54.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Expired,2026-01-07,44000
PW_IND_17181,Droom,Ahmedabad,Gujarat,Yamaha,RayZR 125,Fi Hybrid,2013,98944,125.0,54.0,Automatic,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Comprehensive,2026-04-11,"₹ 16,300.00"
PW_IND_10546,OLX,Kolkata,West Bengal,TVS,NTORQ 125,Race XP,2021,26324,125.0,47.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-07-12,"43,100"
PW_IND_18702,Bikes24,Delhi-NCR,Delhi,Suzuki,Gixxer 250,Dual ABS,2023,22512,249.0,35.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,2026-03-19,"154,000"
PW_IND_16425,BikeWale,Chennai,Tamil Nadu,Honda,CB Shine,SP,2021,49921,125.0,58.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Third-Party,2026-05-08,"₹ 46,600.00"
